鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
鼓山區,房地(土地+建物),高雄市鼓山區美術館路241~270號,91.35,住,,,1090521,土地1建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931025,282.35,4,2,1,有,有,無,45000,159,,0.0,0,,RPSNMLQLNHPFFAE88CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區大順一路451~480號,16.43,住,,,1090524,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960402,142.57,3,2,2,有,有,有,24000,168,坡道機械,0.0,0,含管理費、稅金或水電等費用。;租金含管理費。,RPTNMLQLNHPFFAE98CC
前金區,房地(土地+建物),高雄市前金區中華三路91~120號,6.08,商,,,1090430,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040703,88.78999999999999,3,1,1,有,有,有,36000,405,,0.0,0,,RPXNMLQLNHPFFAE76CC
前鎮區,房地(土地+建物),高雄市前鎮區文林街121~150號,10.12,商,,,1090515,土地2建物1車位0,三十六層,39,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0880209,300.3,4,2,3,有,有,無,21000,70,,0.0,0,,RPXNMLQLNHPFFCE96CC
三民區,房地(土地+建物),高雄市三民區十全一路31~60號,66.0,商,,,1090512,土地1建物1車位0,全,3,透天厝,,加強磚造,0611125,57.88,0,0,0,無,無,無,27000,466,,0.0,0,,RPRNMLQLNHPFFDE09CC
三民區,房地(土地+建物),高雄市三民區建工路421~450號,335.0,商,,,1090521,土地2建物2車位0,全,4,透天厝,住商用,鋼筋混凝土造,0650203,252.62,0,0,0,無,無,有,115000,455,,0.0,0,,RPSNMLQLNHPFFDE56CC
三民區,房地(土地+建物),高雄市三民區延吉街61~90號,79.0,住,,,1090521,土地1建物1車位0,見其他登記事項,4,店面(店鋪),,鋼筋混凝土造,0691127,209.63,0,0,0,無,無,無,25000,119,,0.0,0,,RPXNMLQLNHPFFDE07CC
三民區,建物,高雄市三民區察哈爾二街289巷1~30號,0.0,住,,,1090507,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680926,61.89,2,1,1,有,無,有,5000,81,,0.0,0,,RPPOMLQLNHPFFDE98CC
三民區,建物,高雄市三民區長明街1~30號,0.0,商,,,1090522,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840214,32.67,1,1,1,有,有,有,6500,199,,0.0,0,高雄市政府包租代管計畫,RPWNMLRLNHPFFDE07CC
小港區,房地(土地+建物),高雄市小港區山明路571~600號,12.12,住,,,1090525,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040925,91.34,2,1,1,有,有,無,13000,142,,0.0,0,,RPPNMLRLNHPFFCE88CC
鼓山區,建物,高雄市鼓山區裕豐街124巷1~30號,0.0,住,,,1090527,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721015,88.28,3,1,2,有,無,有,12000,136,,0.0,0,高雄市政府包租代管計畫,RPXNMLRLNHPFFAE86CC
新興區,房地(土地+建物),高雄市新興區同心路91~120號,17.9,其他,,,1090501,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,123.01,3,2,2,有,有,有,13000,106,,0.0,0,,RPSNMLRLNHPFFBE09CC
新興區,建物,高雄市新興區八德一路181~210號,0.0,商,,,1090513,土地0建物1車位0,七層,12,套房(1房1廳1衛),,鋼筋混凝土造,0700509,33.2,1,1,1,有,有,有,7900,238,,0.0,0,,RPTNMLRLNHPFFBE56CC
苓雅區,房地(土地+建物),高雄市苓雅區三多四路95巷1~30號,24.8,商,,,1090523,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0660720,92.88,3,2,1,有,有,有,19000,205,,0.0,0,,RPUNMLRLNHPFFBE66CC
苓雅區,車位,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1090526,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1833,,坡道平面,13.32,1833,,RPWNMLRLNHPFFBE86CC
苓雅區,房地(土地+建物),高雄市苓雅區仁智街1~30號,104.0,商,,,1090522,土地2建物2車位0,全,2,透天厝,住商用,加強磚造,0591104,192.76,0,0,0,無,無,無,50000,259,,0.0,0,,RPUOMLRLNHPFFBE76CC
鳳山區,房地(土地+建物),高雄市鳳山區中正路211~240號,255.0,商,,,1090508,土地4建物1車位0,全,2,透天厝,住商用,加強磚造,0511215,128.38,0,0,0,無,無,無,38000,296,,0.0,0,,RPWQMLRLNHPFFGE67CC
橋頭區,建物,高雄市橋頭區三民路121~150號,0.0,住,,,1090523,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0690817,106.48,2,1,2,有,無,無,8500,80,,0.0,0,高雄市政府包租代管計畫,RPQNMLRLNHPFFFE66CC
燕巢區,土地,安西段841~870地號,414.0,農,,,1090523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,30000,72,,0.0,0,含增建或未登記建物。;承租地坪約125坪，承租未保存登記建物約105坪,RPXNMLRLNHPFFFE37CC
楠梓區,房地(土地+建物),高雄市楠梓區楠梓新路121~150號,177.0,商,,,1090522,土地1建物1車位0,全,2,透天厝,見使用執照,鋼筋混凝土造,0790912,240.2,0,0,0,無,無,無,70000,291,,0.0,0,,RPRNMLRLNHPFFEE66CC
仁武區,建物,高雄市仁武區大昌街91~120號,0.0,住,,,1090527,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831027,37.77,1,0,1,有,有,有,6000,159,,0.0,0,高雄市政府包租代管計畫,RPXNMLRLNHPFFIE67CC
仁武區,土地,灣勢段931~960地號,1057.85,農,,,1090511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,85000,80,,0.0,0,含增建或未登記建物。;1.承租未保存登記建物約251坪.2.實際承租地坪約320坪,RPXNMLSLNHPFFIE77CC
仁武區,土地,仁營段931~960地號,165.29,工,,,1090514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,13000,79,,0.0,0,含增建或未登記建物。;1.實際承租地坪約50坪.2.承租未保存登記建物約35坪.,RPOOMLSLNHPFFIE96CC
仁武區,土地,灣勢段1081~1110地號,727.0,農,,,1090525,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,80000,110,,0.0,0,,RPPOMLSLNHPFFIE07CC
大社區,土地,中里段901~930地號,413.22,住,,,1090527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,30000,73,,0.0,0,含增建或未登記建物。;1.實際承租地坪約125坪.2.承租未保存登記建物約105坪.,RPQOMLSLNHPFFIE17CC
大寮區,房地(土地+建物),高雄市大寮區民光街62巷1~30號,25.59,住,,,1090526,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810620,128.77,4,2,2,有,無,有,9000,70,,0.0,0,,RPVNMLSLNHPFFLE87CC
左營區,建物,高雄市左營區重忠路1~30號,0.0,商,,,1090510,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940225,118.22999999999999,3,2,2,有,有,有,13000,110,,0.0,0,含管理費、稅金或水電等費用。;,RPUNMLSLNHPFFEE07CC
左營區,建物,高雄市左營區博愛二路91~120號,0.0,住,,,1090525,土地0建物0車位0,九層,28,住宅大樓(11層含以上有電梯),住家用,見使用執照,0881227,146.9,3,1,2,有,無,有,20000,136,,0.0,0,,RPXNMLSLNHPFFEE37CC
楠梓區,土地,高昌段1~30地號,247.93,住,,,1090515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,30000,121,,0.0,0,含增建或未登記建物。;1.實際承租地坪約75坪.2.承租未保存登記建物約65坪.,RPSOMLSLNHPFFEE96CC
鳳山區,建物,高雄市鳳山區北昌五街1~30號,0.0,住,,,1090510,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050810,90.53999999999999,1,2,1,有,有,有,13000,144,坡道機械,17.42,0,租金含管理費。,RPSOMLSLNHPFFGE17CC
鳳山區,建物,高雄市鳳山區瑞芳街8巷1~30號,11.0,,,,1090520,土地0建物0車位0,全,4,透天厝,住家用,加強磚造,0610612,11.0,6,0,6,有,無,有,9000,818,,0.0,0,,RPSSMLSLNHPFFGE57CC
鳳山區,建物,高雄市鳳山區瑞芳街8巷1~30號,6.0,,,,1090528,土地0建物0車位0,全,4,透天厝,住家用,加強磚造,0610612,6.0,6,0,6,有,無,有,5500,917,,0.0,0,,RPTSMLSLNHPFFGE67CC
苓雅區,建物,高雄市苓雅區中山二路451~480號,0.0,商,,,1090525,土地0建物1車位0,十二層,14,辦公商業大樓,,鋼筋混凝土造,0670821,45.65,0,0,0,無,有,無,7000,153,,0.0,0,,RPQNMLSLNHPFFBE98CC
鼓山區,建物,高雄市鼓山區裕誠路1651~1680號,0.0,商,,,1090512,土地0建物1車位0,見其它登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0970908,411.91,1,4,5,有,無,無,60000,146,,0.0,0,租賃期間含免租金裝潢期。租金調漲：第三年起租金62000元/月；第五年起租金64000元/月。,RPTNMLSLNHPFFAE56CC
鼓山區,房地(土地+建物),高雄市鼓山區美術南二路121~150號,170.0,住,,,1090527,土地1建物1車位0,見其它登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0950823,420.3,0,1,1,有,無,無,60000,143,,0.0,0,,RPVNMLSLNHPFFAE76CC
前鎮區,建物,高雄市前鎮區三多二路391~420號,0.0,商,,,1090515,土地0建物1車位0,全,5,透天厝,,鋼筋混凝土造,0681120,44.9,0,0,0,無,無,無,19000,423,,0.0,0,,RPWNMLSLNHPFFCE07CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路151~180號,26.73,住,,,1090528,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030714,215.82,4,2,2,有,有,有,32000,148,坡道平面,35.55,0,,RPWOMLSLNHPFFCE17CC
三民區,建物,高雄市三民區建興路419巷1~30號,0.0,商,,,1090512,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980710,186.86,3,2,2,有,有,有,18000,96,坡道平面,20.81,0,,RPTNMLSLNHPFFDE86CC
三民區,建物,高雄市三民區覺民路631~660號,0.0,住,,,1090527,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0940930,19.89,1,0,1,有,無,有,6000,302,,0.0,0,本案為共隔11間分租套、雅房，本次僅出租此間為19.89平方公尺,RPXNMLSLNHPFFDE27CC
三民區,土地,建民段781~810地號,148.98,住,,,1090508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,30000,201,,0.0,0,含增建或未登記建物。;1.租賃期間:2年又17天.承租未保存登記建物約60坪.,RPTOMLSLNHPFFDE96CC
三民區,土地,建民段601~630地號,197.0,商,,,1090520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,25000,127,,0.0,0,含增建或未登記建物。;1.租賃期間:3年又12天.2.承租未保存登記建物約60坪.,RPVOMLSLNHPFFDE17CC
三民區,房地(土地+建物),高雄市三民區臥龍路100巷1~30號,28.93,住,,,1090528,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730316,78.84,3,2,1,有,無,有,10000,127,,0.0,0,,RPOPMLTLNHPFFDE66CC
前鎮區,建物,高雄市前鎮區中華五路1007巷1~30號,0.0,住,,,1090511,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910619,142.87,3,2,2,有,有,有,14000,98,,0.0,0,,RPRNMLTLNHPFFCE66CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路1~30號,11.73,商,,,1090504,土地1建物1車位1,二十六層,29,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102,164.20999999999998,3,2,2,有,有,有,32000,195,坡道平面,26.32,0,,RPVNMLTLNHPFFCE07CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街61~90號,18.09,其他,,,1090528,土地1建物1車位1,二十二層,29,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071213,229.85999999999999,3,2,2,有,有,有,49000,213,坡道平面,18.33,0,,RPUNMLTLNHPFFAE76CC
前金區,房地(土地+建物),高雄市前金區中華四路301~330號,50.0,商,,,1090528,土地1建物1車位0,全,3,透天厝,,加強磚造,0550602,129.89,3,2,1,有,無,無,27000,208,,0.0,0,,RPXNMLTLNHPFFAE07CC
鼓山區,房地(土地+建物),高雄市鼓山區青海路61~90號,11.55,住,,,1090505,土地1建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940202,86.07,2,2,1,有,有,有,15000,174,,0.0,0,,RPSOMLTLNHPFFAE66CC
苓雅區,建物,高雄市苓雅區中山二路451~480號,0.0,商,,,1090522,土地0建物1車位0,十三層,14,辦公商業大樓,,鋼筋混凝土造,0670821,48.28,0,0,0,無,有,無,10000,207,,0.0,0,,RPTNMLTLNHPFFBE76CC
苓雅區,房地(土地+建物),高雄市苓雅區武廟路241~270號,96.93,商,,,1090528,土地2建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,0570417,71.84,0,0,0,無,無,無,25000,348,,0.0,0,,RPWNMLTLNHPFFBE07CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區福誠三街91~120號,25.0,住,,,1090505,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020901,167.33,3,2,2,有,有,有,23000,137,坡道平面,16.58,0,,RPUOMLTLNHPFFGE47CC
岡山區,房地(土地+建物),高雄市岡山區岡山路511~540號,91.0,住,,,1090520,土地1建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0750902,55.62,0,0,0,無,無,有,18000,324,,0.0,0,只承租一樓,RPVNMLTLNHPFFFE37CC
橋頭區,房地(土地+建物)+車位,高雄市橋頭區橋新一路31~60號,32.56,住,,,1090505,土地1建物1車位1,,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060821,239.26999999999998,4,2,2,有,有,有,27000,113,坡道平面,20.17,0,,RPSPMLTLNHPFFFE27CC
左營區,建物,高雄市左營區大中二路241~270號,0.0,住,,,1090511,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960112,133.56,3,2,2,有,有,有,17000,127,坡道平面,19.42,0,租金含管理費。,RPSOMLTLNHPFFEE07CC
楠梓區,土地,楠都段一小段991~1020地號,225.0,住,,,1090507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,25000,111,,0.0,0,,RPPQMLTLNHPFFEE96CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區高鳳一路31~60號,2245.02,住,,,1090521,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1030810,77.21,3,2,2,有,有,有,22500,291,坡道平面,0.0,0,,RPPNMLKMNHPFFGE68CC
鳳山區,房地(土地+建物),高雄市鳳山區文衡路301~330號,64.0,住,,,1090512,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0780120,120.0,1,2,1,有,無,無,36000,300,,0.0,0,,RPRNMLLMNHPFFGE98CC
左營區,房地(土地+建物),高雄市左營區文川路511~540號,11.22,商,,,1090601,土地1建物0車位0,,13,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0850905,133.89,2,0,1,有,有,無,8000,60,,0.0,0,,RPOOMLLJOHPFFEE38CC
左營區,建物,高雄市左營區立文路61~90號,117.0,商,,,1090528,土地0建物1車位0,見其它登記事項,5,店面(店鋪),住家用,鋼筋混凝土造,0950320,126.87,0,0,0,無,無,無,60000,473,,0.0,0,,RPPPMLLJOHPFFEE58CC
左營區,房地(土地+建物)+車位,高雄市左營區洲仔東街181~210號,26.55,住,,,1090520,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080724,134.73,3,2,2,有,無,有,22000,163,坡道平面,34.75,0,,RPQPMLLJOHPFFEE68CC
左營區,房地(土地+建物),高雄市左營區重化街121~150號,14.25,商,,,1090529,土地1建物1車位0,見其它登記事項,13,辦公商業大樓,住商用,鋼筋混凝土造,0830630,170.29,3,0,2,有,無,有,23000,135,,0.0,0,,RPSPMLLJOHPFFEE88CC
左營區,建物,高雄市左營區保靖街31~60號,0.0,商,,,1090512,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031104,81.26,2,1,1,有,有,有,16000,197,,0.0,0,租金含管理費。,RPTPMLLJOHPFFEE98CC
新興區,建物,高雄市新興區八德二路31~60號,0.0,商,,,1090525,土地0建物0車位0,全,3,透天厝,,加強磚造,0540820,62.88,2,0,1,有,無,有,10000,159,,0.0,0,,RPXNMLLJOHPFFBE88CC
苓雅區,建物,高雄市苓雅區仁義街1~30號,0.0,商,,,1090513,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930303,96.54,2,2,1,有,有,有,13000,135,,0.0,0,,RPXOMLLJOHPFFBE98CC
鼓山區,建物,高雄市鼓山區馬卡道路331~360號,0.0,商,,,1090530,土地0建物1車位0,,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040731,89.38,2,2,1,有,無,有,18500,207,,0.0,0,,RPQNMLLJOHPFFAE08CC
前金區,房地(土地+建物),高雄市前金區大同一路271~300號,4.32,商,,,1090528,土地1建物1車位0,二十五層,28,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070904,85.36,2,1,1,有,有,有,19000,223,,0.0,0,,RPRNMLLJOHPFFAE18CC
前金區,建物,高雄市前金區允文街31~60號,0.0,商,,,1090514,土地0建物1車位0,十五層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0940624,58.510000000000005,1,1,1,有,有,有,14000,239,,0.0,0,租金含管理費。,RPUNMLLJOHPFFAE48CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路1~30號,11.59,其他,,,1090530,土地1建物1車位1,二十三層,29,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102,165.83,3,2,2,有,有,有,27000,163,坡道平面,23.92,0,,RPXNMLLJOHPFFCE98CC
前鎮區,房地(土地+建物),高雄市前鎮區民權二路361~390號,8.37,住,,,1090525,土地2建物1車位0,十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841212,184.52,4,2,2,有,無,有,14800,80,,0.0,0,,RPPOMLLJOHPFFCE28CC
小港區,土地,坪鳳段181~210地號,284.77,商,,,1090529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,6000,21,,0.0,0,,RPQOMLLJOHPFFCE38CC
三民區,房地(土地+建物)+車位,高雄市三民區水源路217巷1~30號,7.08,住,,,1090518,土地2建物1車位1,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010605,146.95,3,2,2,有,有,有,22000,150,坡道平面,8.37,0,,RPXNMLLJOHPFFDE09CC
三民區,建物,高雄市三民區吉林街321巷1~30號,0.0,住,,,1090510,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830623,123.06,4,2,2,有,有,有,16800,137,,0.0,0,租金含管理費。,RPPOMLLJOHPFFDE38CC
三民區,建物,高雄市三民區黃興路417巷1~30號,0.0,住,,,1090513,土地0建物1車位1,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830204,130.51999999999998,3,2,2,有,有,無,16000,123,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPTPMLLJOHPFFDE88CC
三民區,建物,高雄市三民區楊明路151巷1~30號,0.0,住,,,1090511,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700128,13.46,1,0,1,有,無,有,5300,394,,0.0,0,承租分租之一部分房間,RPVNMLMJOHPFFDE98CC
三民區,房地(土地+建物),高雄市三民區大豐二路451~480號,11.74,商,,,1090520,土地1建物1車位0,見其他登記事項,16,店面(店鋪),住商用,鋼筋混凝土造,0850729,131.61,1,2,2,有,有,無,12000,91,,0.0,0,,RPTOMLMJOHPFFDE88CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區瑞和街211~240號,35.58,商,,,1090517,土地1建物1車位1,全,5,透天厝,住家用,鋼筋混凝土造,0981203,265.73,5,2,4,有,有,無,24500,92,坡道平面,35.5,0,,RPUNMLMJOHPFFCE78CC
前鎮區,房地(土地+建物),高雄市前鎮區廣西路181~210號,22.47,住,,,1090531,土地1建物1車位0,一層,16,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,124.88,0,0,2,有,有,有,35000,280,,0.0,0,,RPWNMLMJOHPFFCE98CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區廣西路211~240號,14.37,住,,,1090522,土地1建物1車位1,十四層,16,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620,97.94,2,2,1,有,有,有,27000,276,坡道平面,0.0,0,,RPPOMLMJOHPFFCE38CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區文林街121~150號,6.82,住,,,1090531,土地2建物1車位0,十四層,39,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0880209,288.36,3,1,2,有,有,有,20000,69,坡道平面,0.0,0,含管理費,RPUOMLMJOHPFFCE88CC
鼓山區,土地,龍華段三小段691~720地號,33.0,農,,,1090510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,9600,291,,0.0,0,含增建或未登記建物。;承租分租之一部分房間,RPQNMLMJOHPFFAE18CC
前金區,房地(土地+建物),高雄市前金區光明街1~30號,6.63,商,,,1090528,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080715,92.12,2,1,1,有,有,有,24000,261,,0.0,0,,RPTNMLMJOHPFFAE48CC
前金區,建物,高雄市前金區允文街61~90號,0.0,,,,1090601,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711216,221.29,7,0,7,有,無,有,14500,66,,0.0,0,承租2間房間,RPPOMLMJOHPFFAE18CC
前金區,車位,高雄市前金區自強二路1~30號,9.47,住,,,1090521,土地0建物0車位1,,0,其他,住家用,鋼筋混凝土造,0960208,133.94,0,0,0,有,有,無,2500,,坡道平面,0.0,2500,,RPROMLMJOHPFFAE38CC
前金區,房地(土地+建物),高雄市前金區光明街1~30號,6.2,商,,,1090506,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080715,86.53999999999999,2,1,1,有,有,有,21500,248,,0.0,0,,RPSOMLMJOHPFFAE48CC
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區建國四路151~180號,16.26,商,,,1090506,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070830,194.56,3,2,2,有,有,有,42000,216,坡道平面,19.11,0,,RPTOMLMJOHPFFAE58CC
前金區,房地(土地+建物),高雄市前金區光明街1~30號,5.92,商,,,1090507,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080715,82.92,2,2,1,有,有,有,23000,277,,0.0,0,,RPUOMLMJOHPFFAE68CC
前金區,房地(土地+建物),高雄市前金區光明街1~30號,6.49,商,,,1090507,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080715,82.92,2,2,1,有,有,有,23000,277,,0.0,0,,RPVOMLMJOHPFFAE78CC
新興區,房地(土地+建物)+車位,高雄市新興區五福二路121~150號,18.13,商,,,1090523,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010409,306.32,3,2,2,有,有,有,37000,121,坡道平面,16.95,0,,RPPNMLMJOHPFFBE18CC
苓雅區,房地(土地+建物),高雄市苓雅區青年一路91~120號,22.4,住,,,1090521,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061228,176.5,3,2,2,有,有,有,44445,252,,0.0,0,更約,RPXNMLMJOHPFFBE98CC
苓雅區,房地(土地+建物),高雄市苓雅區五福三路91~120號,15.22,住,,,1090524,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960813,209.76,3,2,2,有,有,有,44445,212,,0.0,0,含租賃稅，二代健保,RPOOMLMJOHPFFBE18CC
苓雅區,房地(土地+建物),高雄市苓雅區光華一路31~60號,6.09,住,,,1090520,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051212,87.42,2,1,1,有,有,有,21000,240,,0.0,0,管理費,RPPOMLMJOHPFFBE28CC
新興區,房地(土地+建物),高雄市新興區民主橫路31~60號,80.0,商,,,1090601,土地1建物1車位0,全,3,透天厝,,加強磚造,0550110,73.82,0,0,0,無,無,無,28000,379,,0.0,0,,RPTOMLMJOHPFFBE68CC
楠梓區,房地(土地+建物),高雄市楠梓區德祥路151~180號,10.31,住,,,1090505,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820608,61.19,0,0,0,無,有,無,23000,376,,0.0,0,此標的物為樓店1樓+2樓本次僅出租2樓所以坪數為大約切算後的數字,RPPPMLMJOHPFFEE68CC
左營區,房地(土地+建物),高雄市左營區立文路61~90號,8.75,商,,,1090601,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,115.63,1,2,1,有,有,有,25000,216,,0.0,0,,RPTPMLMJOHPFFEE09CC
左營區,房地(土地+建物)+車位,高雄市左營區立文路91~120號,7.95,商,,,1090507,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,109.32,2,1,1,有,有,有,24000,220,坡道平面,25.26,0,,RPUQMLMJOHPFFEE66CC
左營區,房地(土地+建物)+車位,高雄市左營區重文街1~30號,20.08,住,,,1090507,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080430,153.7,3,2,2,有,有,有,29000,189,坡道平面,42.93,0,,RPVQMLMJOHPFFEE76CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區七聖街151~180號,18.97,住,,,1090524,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820830,114.14,3,2,2,有,有,有,13000,114,坡道平面,0.0,0,,RPWOMLMJOHPFFGE86CC
燕巢區,建物,高雄市燕巢區橫山路91~120號,0.0,,特定農業區,甲種建築用地,1090601,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070820,25.85,1,0,1,有,無,有,5500,213,,0.0,0,,RPUNMLMJOHPFFFE09CC
燕巢區,建物,高雄市燕巢區橫山路91~120號,0.0,,特定農業區,甲種建築用地,1090601,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070820,25.85,1,0,1,有,無,有,5500,213,,0.0,0,,RPVNMLMJOHPFFFE56CC
